monthly_income,existing_obligations,loan_amount,annual_interest_rate,tenure_years,credit_score,employment_years,previous_defaults,foir,emi,total_obligations,remaining_income,default
110181.15409815827,41179.602695997055,1889877.9143717058,17.022217399349504,4,780.967884375527,4.711900007413242,0,37.3744521311793,54554.23281096664,95733.83550696369,14447.318591194577,0
60326.32004499623,13236.388437499058,1152334.725316122,18.828969511160388,1,760.2403898929996,13.482999761381581,0,21.94131587609901,106101.18801404026,119337.57645153932,-59011.25640654309,0
65733.14818420185,32341.713019664694,1533455.762427009,13.674257871210827,5,722.0524556108171,6.680787843017652,0,49.201527559633334,35422.39757319926,67764.11059286396,-2030.9624086621043,1
36681.86332258591,12207.1131489527,1238471.7911629009,19.44178531801285,2,668.5044495235492,5.751191063728741,0,33.27833442265864,62695.801189209065,74902.91433816176,-38221.05101557585,0
71735.85190812731,34179.548469363,1856553.543968954,12.803439142761356,3,709.0259523842702,4.170059781100818,0,47.64639655097011,62378.99977652774,96558.54824589074,-24822.696337763424,0
61652.77433725135,23739.82457773952,1750685.454383002,8.842285378669665,1,690.797684578365,1.902536708478447,0,38.50568742921214,152972.01830239824,176711.84288013776,-115059.06854288641,0
33386.48273878843,6485.59309504296,596612.1035756854,10.185385866535045,2,708.7010832627385,1.7287228653087987,0,19.425805185246407,27581.698433493355,34067.29152853631,-680.8087897478836,0
58633.479848203504,31516.04352010505,1780947.9967161887,14.69919068903938,7,765.5510249354309,5.153647148762043,0,53.75093479305183,34066.640089352826,65582.68360945788,-6949.203761254372,1
57885.46162480844,19420.732947644436,670074.7816825948,8.17505489289102,4,692.4386210473117,1.6061814107788202,3,33.550277396977926,16413.600299252405,35834.333246896844,22051.1283779116,1
134726.5390253624,41546.649578514625,937862.8577182571,9.888729771359838,6,571.3868709665899,5.720210450176829,1,30.837762091322947,17322.116326253126,58868.76590476775,75857.77312059465,1
89724.20351645662,22588.500178945233,1717343.7984259157,12.488928187510265,3,755.9683009920682,3.883850182424842,0,25.175481412662748,57442.256864878684,80030.75704382392,9693.446472632699,1
60309.82403680721,7126.938649867377,715636.2431441135,15.49156536205792,1,727.8044687782914,0.672121066478455,0,11.817210153884368,64758.23185290441,71885.17050277178,-11575.346465964576,0
67107.70403587999,26380.470631331777,652466.644556249,9.986601450918416,5,710.4939915270777,2.0488992584463133,0,39.31064400180808,13858.686888397417,40239.1575197292,26868.54651615079,0
61205.688366805894,16243.965149247173,1370448.013852248,14.898370339420776,2,617.7936774480287,1.0399613327273904,0,26.5399599002907,66382.27650318136,82626.24165242854,-21420.553285622642,1
54764.01233792505,28329.766141043994,1999385.0885865544,15.957747612782287,1,641.7377850692184,4.904665712052517,0,51.7306255177821,181365.9496129724,209695.71575401642,-154931.70341609136,1
36864.62147049239,19632.201975214448,349008.26407375146,17.16391317888981,4,649.9228918554552,4.765706620845105,2,53.25485843094492,10100.269507651541,29732.47148286599,7132.149987626402,0
56057.12260163164,24318.72490126837,1432015.2283874357,15.92574508786264,3,659.1408334408046,2.2755614320107815,0,43.382042767497545,50292.92503553676,74611.64993680513,-18554.527335173487,0
42888.355122826484,7344.518526691435,1101215.237019915,11.000993244058337,1,665.6919488749431,5.55064791426398,1,17.12473818512676,97327.73923054995,104672.25775724139,-61783.9026344149,0
34182.115534684286,13945.955861597991,880173.2315865365,19.968322462747768,5,617.2797741703084,10.676143537219058,1,40.79898404019831,23303.696141699198,37249.65200329719,-3067.5364686129033,1
75519.76263582076,4547.111024535456,1524731.6244448505,18.65898413773209,4,850.0,1.1829334023352591,1,6.021087548252775,45315.73547407165,49862.846498607105,25656.91613721366,0
71551.22732124185,33142.54648347803,1154189.0258782574,12.482227543430852,7,805.1464804147407,0.894544406346237,0,46.32002514041964,20673.437125876542,53815.983609354575,17735.243711887277,0
26851.620745834825,7969.810315600396,1615841.1812786523,8.350275942896907,1,719.4015075984837,8.607690516023007,1,29.680928354526454,140821.31573882676,148791.12605442715,-121939.50530859233,0
56777.293038536336,29431.635453100396,1513322.495023258,14.344498697489652,4,697.643982883293,2.4981127373226193,0,51.83698249425932,41615.765626727465,71047.40107982786,-14270.108041291525,1
93916.88470622832,22434.86735922677,1971726.0694757935,18.38227617101536,6,827.857166847237,9.027880429568985,0,23.888002066298256,45397.862947433976,67832.73030666074,26084.154399567575,0
96640.24261878773,17548.59262502918,1640645.1122070877,17.86331918532469,3,813.6635505662166,2.057684283637951,1,18.15868022419221,59200.81951062351,76749.41213565269,19890.83048313504,0
95199.1622173292,52124.22301517539,226919.61511433407,18.770684464748385,2,648.2057817106031,5.96236022260753,0,54.75281693780196,11413.438084581307,63537.6610997567,31661.5011175725,0
61059.90951043093,19254.566882379248,1581200.6615338384,19.634195084703073,7,717.3373511827169,14.55819101744093,0,31.53389357560376,34765.0109091431,54019.577791522344,7040.3317189085865,1
41020.59118416158,19755.15865396998,1334436.1183951066,16.55633769278117,3,687.2316824364981,1.4601162354238804,0,48.1591271205219,47282.1611494036,67037.31980337357,-26016.728619211986,0
36843.53233415406,18625.458657143066,270601.66543119575,9.948770503753426,7,681.1453362653755,2.681988749364257,0,50.552858201050434,4485.148453545988,23110.607110689052,13732.925223465005,0
70064.53664330073,21666.361894704536,1250429.534184378,8.43695764812241,6,688.4170150880661,2.12140270340552,0,30.92343563907117,22191.829221331915,43858.191116036454,26206.345527264275,0
71166.3843978698,19774.075419373847,1526526.841078325,9.81688738557363,5,694.0032582664311,3.946511326070217,0,27.78569627595938,32296.81695016133,52070.89236953518,19095.492028334622,0
107087.21141609122,34957.86813465161,474669.5751643388,10.41319850450527,6,714.7515469414424,9.467482163029645,0,32.6442977386175,8892.879153939184,43850.74728859079,63236.464127500425,0
98428.99299094427,46642.522443177855,926332.1311497958,8.736683591656206,4,715.1480565455663,9.310901319958425,0,47.3869751440707,22936.16766227129,69578.69010544915,28850.302885495126,0
56533.968324578556,30094.733904879038,1130723.947663425,13.441420698504015,5,800.6726369721362,5.089144793634006,0,53.23301158003998,25983.672606091062,56078.406510970104,455.5618136084522,0
34276.22334067019,7340.632141251678,884990.1653320953,17.406532559190932,2,643.5177245988071,5.1628742309774704,0,21.416105468485807,43928.98558103706,51269.617722288735,-16993.394381618542,0
51974.1559236607,21793.553121308032,1764409.1256074212,8.051021544848922,1,767.6843685853011,1.6373391980071692,0,41.93151910599233,153524.8047221035,175318.35784341153,-123344.20191975083,1
66161.49187000001,12748.475173062578,420916.0903047694,17.643515808193627,5,624.7491939535311,3.314057940747022,0,19.26872386449797,10607.04327265659,23355.518445719168,42805.97342428085,0
54784.4887454517,19474.599445685257,1565955.5498580243,19.103688056370448,6,716.5791575998585,12.850621163882305,0,35.54765206657527,36699.93236602856,56174.531811713816,-1390.0430662621147,0
46260.67340172278,20928.087818922326,1578373.2658223254,9.823831484190478,6,773.0344871883882,10.264856812122375,0,45.239479410913525,29100.6612014058,50028.74902032813,-3768.0756186053477,0
67231.5565590888,33161.50556561669,951256.9256960525,8.256153903131736,6,739.8320673953606,0.12357069367048504,0,49.324316233064664,16797.845031642562,49959.350597259254,17272.205961829546,0
47825.720405883585,13121.373405761275,1125008.1846118614,13.752379324815518,7,677.8539579551658,0.7169172706964471,0,27.435809213962337,20929.077067572063,34050.45047333334,13775.269932550247,0
45227.93037031218,10623.038651074305,391768.6536946097,18.42236252692475,5,719.9357162098863,7.260831028197394,2,23.48778412829457,10038.582229235928,20661.620880310234,24566.309490001942,0
69027.04177882143,12198.859594533667,470799.3870292426,16.8419770593153,2,815.6602387200135,3.504268765895194,0,17.67258060054439,23241.655830481905,35440.515425015576,33586.52635380585,0
50071.29556910406,5843.750065456502,1110163.1429940236,8.416389102692168,2,658.5809898417759,19.26302650199308,0,11.670858520909379,50420.76411029424,56264.514175750744,-6193.218606646682,0
66966.43590726922,15566.936281370017,526893.487573634,16.0791729756646,2,739.6587208019507,0.3265451382888129,0,23.2458784321837,25818.28066139783,41385.216942767845,25581.21896450137,0
67849.11702108989,32973.91790811937,1632284.23079432,17.812939093439194,7,767.5560958844145,16.75537089150494,0,48.59889023739236,34128.35108464891,67102.26899276828,746.8480283216049,1
35931.03877307009,9320.682421401089,1270814.3584258463,11.252595782886113,7,672.8382775977548,3.1614691266759647,0,25.94047581053191,21928.58489033388,31249.26731173497,4681.77146133512,0
48317.12518352959,10081.203065366091,207499.48896836635,15.840960227323906,6,821.475960190507,0.30418352153801287,0,20.864658290561096,4482.896118403401,14564.099183769493,33753.025999760095,0
114588.12586678758,48077.29563077404,779965.6698427858,13.927387514849118,7,845.1258170561356,3.041751389774287,0,41.95661222932074,14585.297336477663,62662.5929672517,51925.53289953588,0
35566.66353153887,5612.143359049119,1731009.2695996645,10.46754879857116,3,776.5821197136821,3.9317377144227423,0,15.779223581296936,56235.54726451265,61847.69062356177,-26281.0270920229,0
23146.649966384564,4123.422952412389,627143.6912638791,18.818112792437223,6,776.7307780247334,1.0824293558454754,0,17.814340124384124,14595.330117321664,18718.753069734055,4427.896896650509,0
25958.89286665605,13445.520810928234,1467463.9886234284,10.676100377942113,2,578.9908341037042,5.864399587311535,2,51.79543241691512,68174.85922745895,81620.38003838719,-55661.48717173113,1
60791.13899770119,5519.522122221528,278220.2621924695,18.085705093909993,1,607.5353334843935,2.300231536675083,0,9.079484630860836,25518.581143037987,31038.103265259517,29753.035732441676,0
60840.60049046124,15655.235018562333,1868013.942503812,16.41986235030072,5,694.088895456001,6.926152869832519,1,25.73155901217116,45844.249482089544,61499.48450065187,-658.8840101906317,0
56907.075166690636,19255.965487379322,953756.794534208,10.650908137194175,5,653.9572695603604,2.7305676024526977,0,33.83755961974021,20571.325815584267,39827.29130296359,17079.783863727047,0
103619.96102368471,17110.801239819826,1033974.7076243238,16.53587881764827,5,743.8114526423478,0.5892190879453527,1,16.51303578073028,25439.606797984365,42550.40803780419,61069.55298588052,0
20000.0,3810.1248423471966,1182677.2493354222,8.31205902007067,4,500.6874079476456,5.796948311309937,0,19.050624211735983,29046.161124985472,32856.28596733267,-12856.285967332667,0
71701.72498726532,11538.433915817417,790521.4452402375,10.83525895394087,5,743.3584967489932,0.12773987868748551,0,16.09226823743322,17122.97552010832,28661.409435925736,43040.31555133958,1
121145.43343024487,26966.099542088967,1478042.0722833471,11.424860088104708,3,687.6981300160327,0.6831508797157513,0,22.25927860303208,48687.12244685935,75653.22198894832,45492.211441296546,0
36119.87319995283,18032.950631428357,127708.77484199074,18.67027923539566,3,662.0741875487741,19.078700374651383,1,49.92528775392242,4660.032972198774,22692.98360362713,13426.889596325702,1
50573.69765300658,13442.168870839707,408188.10852526745,18.984649874365772,2,833.4616466684998,4.202275045795558,0,26.579367328583253,20573.154019633923,34015.32289047363,16558.37476253295,0
42757.43932191324,11070.52137656332,458759.7434592413,11.251904778240796,3,678.4353327344913,3.1899308393005925,0,25.891450826171585,15073.991366871864,26144.51274343518,16612.92657847806,0
40120.5568050101,9760.947921634199,1307146.3494723137,13.695902826400278,3,586.8265779453994,4.180685183596124,0,24.329044008719464,44482.34526332634,54243.29318496054,-14122.736379950438,1
51807.07173674098,27564.359900824595,1792141.5476933774,19.779481368497986,2,731.9872748469796,12.883607948629246,1,53.20578634687871,91019.53592593335,118583.89582675794,-66776.82409001696,1
114058.66711993485,12392.442030572734,220915.50881453312,15.99173035444029,4,726.7520621117558,4.252996965912504,0,10.864971810990784,6259.8719457603165,18652.31397633305,95406.3531436018,0
137162.80338658104,66652.57863927851,1719671.3399476584,8.836548754929542,3,687.8243762380026,0.31713519381215255,0,48.59377104696833,54554.36342473492,121206.94206401342,15955.861322567624,1
51581.95546069915,11016.901585044561,1657075.831929807,12.697184016309311,2,850.0,0.6866284394012863,0,21.35805338639877,78544.91758217364,89561.8191672182,-37979.86370651905,0
141404.08723860452,74697.52864105036,245588.75810776194,13.057259234673191,7,714.7069343625608,7.4831900125529005,0,52.82557958526767,4475.390295513494,79172.91893656386,62231.16830204066,0
60968.29511640153,12657.84864467706,372134.00517994585,11.67675997853346,4,771.035374830363,9.740180515215663,0,20.76136231218294,9740.75903898493,22398.60768366199,38569.68743273954,0
132092.90809927377,12078.203229665174,765086.1160379231,14.238958445971754,1,722.6147441092118,8.811285135536135,0,9.143718162816024,68780.92863472321,80859.13186438839,51233.77623488539,0
57533.08478393346,17836.46115102158,317872.2672746808,16.83224864787918,1,788.9396555838339,4.523385802665223,1,31.002094217625793,28966.161731364016,46802.62288238559,10730.461901547867,0
63644.988328810774,10433.500484299013,1540743.6566909186,16.298008105773754,1,676.8386081144739,2.2914051813800707,0,16.39327896549552,140010.3669723228,150443.8674566218,-86798.87912781103,0
70725.63353784944,30164.1225503439,1057731.696152527,12.218578032760178,3,625.5607222994458,7.576914109654521,0,42.64949077366879,35242.35475375838,65406.47730410228,5319.156233747162,0
250843.36937139765,94982.54647263688,880452.7557443886,16.8396768062101,2,753.6017362499383,0.9775534268166899,0,37.86528091639772,43463.782546842915,138446.3290194798,112397.04035191785,0
88007.5908926933,34607.62795007676,1477400.4879936036,14.408887527489807,7,720.9489558236173,1.1633982299580239,0,39.32345789611883,28021.283800660436,62628.9117507372,25378.679141956105,1
43644.42369587399,6404.589795604004,656501.2088221061,17.234158598157773,4,755.6655637187664,0.743861424526661,0,14.67447443053183,19022.99577338871,25427.585568992712,18216.83812688128,0
92795.07839473095,37518.454411184335,1755909.6887178551,9.366668151818999,6,656.8302230777308,0.7050594975151199,2,40.431513244257026,31971.700808785514,69490.15521996985,23304.923174761105,0
50984.41106128664,10485.735080913351,1342536.8034935358,12.857120121540582,2,733.6132642427445,0.4655314573995681,0,20.566551349016866,63736.583864387794,74222.31894530114,-23237.9078840145,0
48132.46896875635,26440.94678118996,758360.0928859278,12.735796876927775,1,588.4007602564792,2.7399168125600437,0,54.93370140300355,67640.69099203685,94081.6377732268,-45949.16880447045,1
90307.01782436737,37557.22858747834,1125758.1116109067,12.221633762573795,3,666.4149970497322,3.574545062398939,0,41.58838315370031,37510.559619866144,75067.78820734448,15239.229617022895,0
60845.208694470435,21004.11612666744,592952.1045793443,16.376406527713332,5,650.6740129183354,2.2072635415637936,0,34.52057537042564,14538.299967400768,35542.416094068205,25302.79260040223,0
68013.3305696658,32888.45060879407,1971463.4074471693,14.685542226892423,6,734.7172191537084,2.80138803665217,1,48.3558889607774,41350.688265121105,74239.13887391517,-6225.808304249367,0
60378.791674415545,20809.903758048287,927648.2206205191,12.63070463126553,2,666.104808877841,7.637800509602263,0,34.465584985971354,43941.34834258675,64751.25210063504,-4372.460426219499,0
69812.07361204254,22784.91087479225,1803870.8901022142,14.43562770813014,3,603.9020994002461,0.409127651566367,1,32.63749333877667,62034.38290717031,84819.29378196257,-15007.220169920023,1
72644.61146253039,12252.08045302301,1958238.8688218792,16.452715078703527,4,660.2230434411148,6.131552480318443,0,16.865780140268978,55952.12332423704,68204.20377726006,4440.407685270329,0
25096.02438369418,9763.758803965899,1118005.6739504093,16.101529367680563,3,741.8942027843909,2.591206818174429,2,38.90559976627125,39361.82574124124,49125.58454520714,-24029.560161512956,0
80988.10265617126,19220.275840123548,1486991.583184329,17.128089435041247,3,709.1758312615722,20.415394323889387,0,23.73222141247307,53110.1470523988,72330.42289252236,8657.679763648906,1
38568.4977693465,2759.2410058021924,1187268.8951882957,18.21770105920709,7,647.8441785574518,4.300426311058868,0,7.154131390606517,25105.551453761473,27864.792459563665,10703.705309782832,0
31352.999841350367,14360.642678127208,273978.50228337134,16.872702436992242,7,758.7449694099622,2.5001746073381543,0,45.80308981849788,5578.833959612815,19939.476637740023,11413.523203610344,0
58443.44312927673,4437.995388949456,1909594.2999729728,10.16166962182156,3,809.5784894026988,28.56361975038927,0,7.593658332437093,61762.28229371303,66200.27768266249,-7756.834553385757,0
62310.87777696492,24061.3492807255,967609.2569290028,18.158946564136436,1,763.6179570694228,0.23307484819001842,1,38.615006142026296,88783.62085620782,112844.97013693332,-50534.0923599684,0
43915.47607611465,5637.010084122309,1798719.934766906,11.984278761038414,3,538.4753710403687,3.354252323850328,0,12.836044574245758,59729.73589929096,65366.74598341327,-21451.269907298614,1
87209.11874162893,23222.45910440019,1345650.1572832675,15.991706342033885,7,716.6008476672846,5.744947142869972,0,26.62847582854319,26721.033499117722,49943.49260351791,37265.62613811102,1
32797.94094508748,15728.115788970676,299862.692964826,19.891636860248827,7,690.0715988189743,6.109806554386142,1,47.954582927336034,6639.2589148116995,22367.374703782374,10430.566241305107,0
49959.85961345017,4856.586689926523,892400.6448359949,11.535704708972462,5,557.4980239135795,4.940834425821905,1,9.720977455707331,19642.21679372604,24498.803483652562,25461.05612979761,1
46115.59603167565,17688.80539377926,472111.4939220575,11.24253118708269,5,609.6709713269264,8.814184186622546,0,38.357533927631046,10322.043115675524,28010.848509454787,18104.74752222086,0
58755.237064182416,20935.04157557475,422733.7425263637,10.18596142207276,3,755.9346059826617,4.219416275493525,0,35.63093712430426,13677.36654963006,34612.408125204805,24142.82893897761,0
68022.15699834755,32906.73015360956,1458668.6129984488,19.80893545464419,4,712.9969206453085,21.122328019396317,0,48.376487317814636,44239.46018800106,77146.19034161062,-9124.033343263072,0
38122.04542561616,5198.605576882825,157037.97591077705,13.123226605306499,7,705.6444760125394,9.500415219884594,0,13.636743566203336,2867.360102012933,8065.965678895758,30056.079746720403,0
83118.87126187219,37394.66088043234,1935667.0808985606,17.406385528617196,2,654.4934968893094,5.0261115572894886,0,44.989375231790234,96082.16375723387,133476.8246376662,-50357.95337579401,0
61725.4069383088,16978.22736712396,954854.4142975602,8.590874045757595,3,775.7599381727473,0.20212150318873692,0,27.50605983706641,30182.62569376369,47160.853060887646,14564.553877421153,0
25609.63757036461,6769.189501365781,1030539.5940115905,10.165088014116805,7,613.9138300412351,2.746019299523153,0,26.432195624662274,17196.21111173202,23965.4006130978,1644.2369572668104,0
24852.998619200174,5738.36291689583,668914.9023451938,8.758213174058135,5,637.8450736344669,1.2927223448345324,2,23.089217541993744,13807.209774668518,19545.572691564346,5307.425927635828,0
59668.29936180329,14486.691758785033,262670.5383436134,17.787620340139153,1,677.757021156881,5.818011630228657,0,24.278707309795895,24055.091808346893,38541.783567131926,21126.515794671366,0
54320.91182142385,16838.38609994376,1217661.0888868591,9.278641961987145,6,593.1984842550502,4.361509771798748,0,30.997981321261253,22117.766645199976,38956.152745143736,15364.759076280112,1
57271.63706961032,5921.882202266207,755033.5471603131,19.07793897172678,1,638.2837655361058,4.099416421079493,0,10.33999114617329,69609.39614346664,75531.27834573285,-18259.64127612253,0
59249.21060377822,15554.869152479447,1285737.970484392,15.965089564066513,3,774.3099525962716,4.076947056061933,0,26.253293493647895,45180.57527512892,60735.44442760837,-1486.2338238301454,0
66409.92312708661,24969.507342558052,1155962.6348339722,18.914454936367903,7,640.8999041516631,3.398542239431697,0,37.59906075297614,24919.337262538575,49888.84460509663,16521.078521989984,0
91907.89062388161,27489.298695925474,512130.6089378498,12.906303782842695,1,754.6613339435437,18.74472571991238,0,29.90961767191573,45719.60111210912,73208.89980803459,18698.99081584702,0
36391.94128306552,4837.025210841984,977142.4525744941,14.307894156392177,2,744.4465659477478,0.5949568227046288,0,13.291473442481138,47057.680459332216,51894.7056701742,-15502.764387108677,0
35408.69266189679,8198.027697654092,685319.717840212,8.330867388078463,7,688.2094885160938,6.272038348149062,1,23.152585089581603,10794.859485255454,18992.887182909544,16415.805478987248,0
36684.29836964995,9959.084033962772,555475.7543297128,13.590870926281882,5,600.6746118829251,14.63095461396703,0,27.14808372129649,12807.431069447726,22766.5151034105,13917.78326623945,0
68330.55714154024,26268.822227984594,1562438.2826641141,15.088603256172554,2,704.4389946578012,4.85797545667045,0,38.443740731648404,75823.18516203795,102092.00739002254,-33761.4502484823,0
105064.12548117698,52572.31924420785,122622.52479849575,9.207080964200056,3,552.2432460238351,4.8657654791680764,0,50.038316126874896,3911.1923808902843,56483.51162509814,48580.61385607884,0
49414.39680397638,16068.956825301997,610877.4313877374,19.77482324902214,7,662.9768535082223,1.828776845799064,0,32.51877562939092,13482.56154500021,29551.518370302205,19862.878433674174,0
20000.0,7763.681281173641,1109062.7989767767,8.052692172153463,5,717.0279393839872,3.12360649593404,1,38.8184064058682,22515.772965292992,30279.454246466634,-10279.454246466634,1
27869.914510399238,2469.1298565629318,1004677.3780178699,11.20940733018422,3,760.8679327817973,1.9863494762838316,0,8.859481271970223,32991.569455964425,35460.69931252736,-7590.784802128121,0
41242.86124034837,21744.618686952566,1886314.1211471674,15.387458970605802,2,689.3775680295538,7.068894739307126,0,52.72335146737965,91808.6775170878,113553.29620404037,-72310.434963692,1
46682.36932364189,9691.462714781093,1702949.2143887638,13.971659635603613,3,657.4422505482621,11.375715621299953,0,20.760434517776144,58179.32999223914,67870.79270702023,-21188.423383378336,0
49927.386504768365,11340.799886298168,1528044.9916576894,10.870384218230829,3,651.8386023754617,6.848767641443107,0,22.71458748439607,49932.49149397818,61273.29138027635,-11345.904875507986,0
61050.78553581887,9854.9026813662,1076748.4532136826,19.84104411913001,4,667.218973107124,8.723016886299472,1,16.14213903207563,32674.724098090304,42529.62677945651,18521.15875636236,1
52146.58595061398,4814.9568849141315,914922.7915298515,10.266528842063604,1,743.6893166533279,2.366133065276245,0,9.233503588277458,80549.70721163217,85364.6640965463,-33218.07814593232,1
96211.35508827982,42816.30388576065,169482.18029971156,14.820222765382624,4,724.5064078545339,5.493394421575647,0,44.50233950709255,4701.385330437604,47517.689216198254,48693.66587208156,0
44262.45384430467,7535.4632629815,1661169.674313756,9.390608936517161,2,698.4587513699873,2.40571209741767,1,17.02450408530864,76188.16714434561,83723.63040732712,-39461.17656302245,0
40702.98700159269,7788.266958714612,918354.5179080128,8.67367697795917,7,744.1025122574129,7.749656164898548,1,19.134386767265653,14623.842389682382,22412.109348396996,18290.877653195697,0
74428.47183265965,10486.833117969163,709838.0442730465,13.854461141546071,2,700.0373751046798,5.829146047003205,0,14.08981383031363,34032.58688613362,44519.42000410278,29909.05182855687,0
30063.314190386885,16157.306950123655,1252605.321894135,17.656400790213898,2,606.5610126679239,0.5222536050510587,1,53.74426401494401,62327.436951658616,78484.74390178228,-48421.429711395394,1
71500.59916651448,31497.25794600587,1532861.8559095112,14.375780342527985,3,622.2773052562268,0.8369080844538981,2,44.05173986396022,52669.78723137594,84167.0451773818,-12666.446010867323,1
62833.82196989496,32356.265626872235,1093797.509012198,11.523565226297794,5,742.1174890927318,37.5472006813517,0,51.494982499035025,24068.401202328205,56424.66682920044,6409.155140694522,0
56148.245933654805,26999.540066731537,384208.0334032442,8.200756316820964,6,603.821120624031,3.7442449001831086,1,48.08616835267552,6774.135983955259,33773.676050686794,22374.56988296801,0
122617.38431090055,61694.7407003353,1851128.2943376852,19.286385176532264,3,673.3317475003163,0.37136404445456767,0,50.314839977263084,68123.32966840852,129818.07036874382,-7200.686057843268,1
45347.326028708114,13128.822965464617,314414.03086012136,10.542615122784541,5,692.0092147881614,11.123887018035859,0,28.95170259245965,6764.623256040394,19893.44622150501,25453.879807203102,0
151635.36721246855,20511.825099916492,1942186.099843813,14.894862266596995,1,627.6648462689989,6.321609751129982,1,13.527071867855023,175202.09957785087,195713.92467776735,-44078.5574652988,1
54211.89829381261,11570.996634909958,940706.493668262,8.186315095005694,2,583.2581345577196,3.7300463374784236,0,21.34401671787722,42625.58804686834,54196.584681778295,15.313612034311518,0
33773.861063356315,6627.301504321738,1898584.0690299217,9.166454773575005,3,617.7661253782643,1.1913287309090017,0,19.622575849085177,60521.65697218041,67148.95847650216,-33375.09741314584,0
61917.84177813692,25297.581834081306,1837834.5435020593,10.042034175096253,5,573.3189303077581,7.350059447460923,0,40.85669188006782,39086.574642524654,64384.15647660596,-2466.3146984690393,0
36967.317891636136,2322.891072509698,871907.8044315008,9.34776639949175,4,742.8141988767496,0.011737618097364427,0,6.283634315367122,21841.72770291259,24164.61877542229,12802.699116213847,0
42779.3038489388,5177.198728123145,1620048.051998261,14.36904405420211,4,727.823142118095,3.310172650077881,0,12.102110745898855,44570.698100063644,49747.896828186786,-6968.592979247987,0
71737.2075838105,28080.996192999697,270567.81047085463,12.764640979769652,5,646.8260681297579,15.570435267618288,0,39.14425601274304,6123.699575024925,34204.69576802462,37532.511815785874,0
77042.44487428693,8607.272612625713,257195.1116164201,17.61542020298264,2,604.2852786285194,12.193391195064132,0,11.172117690022072,12792.493821138894,21399.766433764606,55642.67844052232,0
45348.13708504956,3362.3795886659104,776317.5470705767,9.394450071881423,2,781.6405362811223,0.10288733032096904,0,7.414592538520011,35606.53076045604,38968.91034912195,6379.226735927608,0
93566.91768702558,9787.8090430264,1258591.69027202,13.172816140809443,5,730.8242341419483,0.31004216241953636,0,10.460758230559543,28748.2946931168,38536.1037361432,55030.81395088237,0
101010.35671648713,39933.13912269475,117710.0326570215,13.13901112728966,7,656.5273651809258,10.085984781857576,0,39.53370765215482,2150.2825231714205,42083.421645866176,58926.93507062096,0
114512.08378609527,13702.817078540002,1078832.7375185275,10.769741599707213,1,783.0985480407941,0.22429791688096196,0,11.966262970235004,95233.19422989652,108936.01130843651,5576.072477658759,0
76140.52114005861,9376.871208000446,1953729.117122226,9.151537815669263,3,709.6323199611809,0.45758603375614415,0,12.315218056824069,62265.94719373259,71642.81840173303,4497.702738325577,0
110817.80791580313,18301.571879500923,1731046.314340372,8.127953758017503,7,722.2610100475351,7.428833104616553,0,16.515009837954967,27090.942303491687,45392.514182992614,65425.29373281052,0
25738.431644351964,10950.553497704796,541694.1775292733,8.225934634473326,6,627.061840292071,1.6673026563582203,1,42.54553520982613,9557.52447102568,20508.077968730475,5230.353675621489,0
52002.23067925315,7809.5107142851775,1103330.6476671423,12.783500389579928,2,593.8633123336994,3.853170912800155,1,15.017645613038798,52342.22089244705,60151.731606732224,-8149.500927479072,0
40617.223341128214,2749.2863618204806,425676.6613216882,8.651327459089254,1,590.0951749021644,5.723524096534143,0,6.76876983621036,37157.26039282056,39906.54675464104,710.6765864871777,0
63307.01849673476,31839.105028316884,600194.2799896979,12.734690702516623,4,845.8123316323359,2.1699393584302977,0,50.293167778797034,16022.788614296405,47861.893642613286,15445.124854121474,0
46395.03334773707,22648.162926493736,1853701.5931068219,13.248914440354474,5,642.0698822341335,3.316021229940744,0,48.81592121454614,42413.98572095227,65062.148647446,-18667.11529970893,0
55677.35622706452,7928.984486574751,1995778.4560459263,13.344631442220278,2,704.5621433098551,1.1885699926742581,0,14.24095004482362,95206.33434965524,103135.31883623,-47457.96260916548,0
139955.32412849745,25565.820284844278,560865.8774239089,10.299865656160012,3,732.1729072057788,0.37975161370697263,0,18.267129488672744,18176.62861410013,43742.44889894441,96212.87522955304,0
55588.18361906266,8020.195633039951,502928.95871494856,13.98458350702771,5,698.5423802865427,1.3868064635593034,0,14.427878572182046,11698.257907659674,19718.453540699626,35869.730078363034,0
72280.26304428822,29618.086025016655,829332.7162489909,12.707807389024644,4,689.2024637493776,16.329793193400914,0,40.976726948086494,22128.836529060885,51746.92255407754,20533.340490210685,0
54045.342153926635,9458.174951460564,947127.2024688856,19.874323759573365,2,687.6415736967932,1.3586737924699033,0,17.5004442094616,48146.67010675773,57604.84505821829,-3559.5029042916576,0
62079.48262294832,32015.933644811495,269572.46849868743,8.544428216235442,6,733.5962304074321,3.5535733679641885,1,51.57248786892511,4798.461243801496,36814.394888612995,25265.087734335328,0
60162.67048807864,27904.68064060619,380646.4614810486,8.646542091930185,7,627.2137873081887,2.653998811275512,0,46.38205121917845,6056.190400653688,33960.87104125988,26201.79944681876,0
73412.21890858213,25268.52713702981,907171.8081048611,17.89435860107245,6,669.1624030628886,11.075198872815673,0,34.42005637848366,20636.445247989595,45904.972385019406,27507.246523562724,0
101365.51587802205,5521.289673470715,547299.079326318,11.192228082006205,7,538.7384051631956,0.04586288925594446,1,5.44691123568566,9426.501700587316,14947.79137405803,86417.72450396403,0
